EMBLEM,NAME,QUALITY,TYPE,SLOT,POTENTIAL,HEALTH,ATTACK,DEFENCE,MAGIC,LINK1,LINK2,LINK3,ICONID,GRAPHICID,PASSIVE
ABYSS,Favor of North,LEGENDARY,DEFENSE,TALISMAN,278,5418,6680,9880,5611,30237,30253,29365,297593,297789,null
ABYSS,Favor of North,ARTIFACT1,DEFENSE,TALISMAN,333,6502,8016,11856,6733,30237,30253,29365,297593,297789,null
ABYSS,Favor of North,ARTIFACT2,DEFENSE,TALISMAN,400,7802,9619,14227,8080,30237,30253,29365,297593,297789,null
ABYSS,Favor of North,ARTIFACT3,DEFENSE,TALISMAN,481,9362,11543,17073,9696,30237,30253,29365,297593,297789,null
ABYSS,Favor of North,ARTIFACT4,DEFENSE,TALISMAN,576,11235,13852,20487,11635,30237,30253,29365,297593,297789,null
ABYSS,Favor of North,ARTIFACT5,DEFENSE,TALISMAN,692,13482,16622,24585,13962,30237,30253,29365,297593,297789,null
ABYSS,Raider's Rune,LEGENDARY,MAGIC,RING,279,5258,5643,6766,9918,30253,30269,29381,297573,297783,null
ABYSS,Raider's Rune,ARTIFACT1,MAGIC,RING,335,6310,6772,8119,11902,30253,30269,29381,297573,297783,null
ABYSS,Raider's Rune,ARTIFACT2,MAGIC,RING,401,7572,8126,9743,14282,30253,30269,29381,297573,297783,null
ABYSS,Raider's Rune,ARTIFACT3,MAGIC,RING,483,9086,9751,11692,17138,30253,30269,29381,297573,297783,null
ABYSS,Raider's Rune,ARTIFACT4,MAGIC,RING,578,10903,11701,14030,20566,30253,30269,29381,297573,297783,null
ABYSS,Raider's Rune,ARTIFACT5,MAGIC,RING,694,13084,14042,16836,24679,30253,30269,29381,297573,297783,null
ABYSS,Hammer's Blessing,LEGENDARY,ATTACK,NECKLACE,279,6824,10000,5308,5583,30221,30285,29395,297553,297769,null
ABYSS,Hammer's Blessing,ARTIFACT1,ATTACK,NECKLACE,335,8189,12000,6370,6700,30221,30285,29395,297553,297769,null
ABYSS,Hammer's Blessing,ARTIFACT2,ATTACK,NECKLACE,402,9827,14400,7644,8040,30221,30285,29395,297553,297769,null
ABYSS,Hammer's Blessing,ARTIFACT3,ATTACK,NECKLACE,482,11792,17280,9172,9647,30221,30285,29395,297553,297769,null
ABYSS,Hammer's Blessing,ARTIFACT4,ATTACK,NECKLACE,578,14150,20736,11007,11577,30221,30285,29395,297553,297769,null
ABYSS,Hammer's Blessing,ARTIFACT5,ATTACK,NECKLACE,694,16980,24883,13208,13892,30221,30285,29395,297553,297769,null
ABYSS,Spring Blessing,LEGENDARY,HEALTH,NECKLACE,296,13803,5064,4653,4415,30397,30411,30425,299333,299389,null
ABYSS,Spring Blessing,ARTIFACT1,HEALTH,NECKLACE,355,16564,6077,5584,5298,30397,30411,30425,299333,299389,null
ABYSS,Spring Blessing,ARTIFACT2,HEALTH,NECKLACE,426,19876,7292,6700,6358,30397,30411,30425,299333,299389,null
ABYSS,Spring Blessing,ARTIFACT3,HEALTH,NECKLACE,512,23852,8751,8040,7629,30397,30411,30425,299333,299389,null
ABYSS,Spring Blessing,ARTIFACT4,HEALTH,NECKLACE,613,28622,10501,9648,9155,30397,30411,30425,299333,299389,null
ABYSS,Spring Blessing,ARTIFACT5,HEALTH,NECKLACE,736,34346,12601,11578,10986,30397,30411,30425,299333,299389,null
ABYSS,Blooming Strike,LEGENDARY,ATTACK,TALISMAN,296,4400,13700,4240,4720,30383,30411,29691,299363,299395,null
ABYSS,Blooming Strike,ARTIFACT1,ATTACK,TALISMAN,356,5280,16440,5088,5664,30383,30411,29691,299363,299395,null
ABYSS,Blooming Strike,ARTIFACT2,ATTACK,TALISMAN,426,6336,19728,6106,6797,30383,30411,29691,299363,299395,null
ABYSS,Blooming Strike,ARTIFACT3,ATTACK,TALISMAN,512,7603,23674,7327,8156,30383,30411,29691,299363,299395,null
ABYSS,Blooming Strike,ARTIFACT4,ATTACK,TALISMAN,613,9124,28408,8792,9787,30383,30411,29691,299363,299395,null
ABYSS,Blooming Strike,ARTIFACT5,ATTACK,TALISMAN,737,10949,34090,10550,11745,30383,30411,29691,299363,299395,null
ABYSS,Flower Barrier,LEGENDARY,DEFENSE,TALISMAN,296,4626,5130,13674,4289,30383,30397,29705,299353,299393,null
ABYSS,Flower Barrier,ARTIFACT1,DEFENSE,TALISMAN,355,5551,6156,16409,5147,30383,30397,29705,299353,299393,null
ABYSS,Flower Barrier,ARTIFACT2,DEFENSE,TALISMAN,426,6661,7387,19691,6176,30383,30397,29705,299353,299393,null
ABYSS,Flower Barrier,ARTIFACT3,DEFENSE,TALISMAN,511,7994,8865,23629,7411,30383,30397,29705,299353,299393,null
ABYSS,Flower Barrier,ARTIFACT4,DEFENSE,TALISMAN,613,9592,10638,28354,8894,30383,30397,29705,299353,299393,null
ABYSS,Flower Barrier,ARTIFACT5,DEFENSE,TALISMAN,737,11511,12765,34025,10672,30383,30397,29705,299353,299393,null
ABYSS,Spell of Spring,LEGENDARY,MAGIC,RING,296,4463,4631,4968,13803,30383,30397,29721,299343,299391,null
ABYSS,Spell of Spring,ARTIFACT1,MAGIC,RING,356,5356,5557,5962,16564,30383,30397,29721,299343,299391,null
ABYSS,Spell of Spring,ARTIFACT2,MAGIC,RING,426,6427,6669,7154,19876,30383,30397,29721,299343,299391,null
ABYSS,Spell of Spring,ARTIFACT3,MAGIC,RING,512,7712,8002,8585,23852,30383,30397,29721,299343,299391,null
ABYSS,Spell of Spring,ARTIFACT4,MAGIC,RING,613,9254,9603,10302,28622,30383,30397,29721,299343,299391,null
ABYSS,Spell of Spring,ARTIFACT5,MAGIC,RING,737,11105,11523,12362,34346,30383,30397,29721,299343,299391,null
ABYSS,Spellbinder,LEGENDARY,NONE,MAIN_HAND,285,4733,4356,6680,12487,null,null,null,299451,299473,Granny's Blue Broth
ABYSS,Spellbinder,ARTIFACT1,NONE,MAIN_HAND,342,5680,5227,8016,14984,null,null,null,299451,299473,Granny's Blue Broth
ABYSS,Spellbinder,ARTIFACT2,NONE,MAIN_HAND,409,6816,6273,9619,17981,null,null,null,299451,299473,Granny's Blue Broth
ABYSS,Spellbinder,ARTIFACT3,NONE,MAIN_HAND,493,8179,7527,11543,21578,null,null,null,299451,299473,Granny's Blue Broth
ABYSS,Spellbinder,ARTIFACT4,NONE,MAIN_HAND,591,9814,9033,13852,25893,null,null,null,299451,299473,Granny's Blue Broth
ABYSS,Spellbinder,ARTIFACT5,NONE,MAIN_HAND,709,11777,10839,16622,31072,null,null,null,299451,299473,Granny's Blue Broth
ABYSS,Abyssal Protection,LEGENDARY,HEALTH,NECKLACE,282,12899,4895,4399,4330,30483,30497,31261,297563,297767,null
ABYSS,Abyssal Protection,ARTIFACT1,HEALTH,NECKLACE,338,15479,5874,5279,5196,30483,30497,31261,297563,297767,null
ABYSS,Abyssal Protection,ARTIFACT2,HEALTH,NECKLACE,406,18575,7049,6335,6235,30483,30497,31261,297563,297767,null
ABYSS,Abyssal Protection,ARTIFACT3,HEALTH,NECKLACE,487,22289,8459,7601,7482,30483,30497,31261,297563,297767,null
ABYSS,Abyssal Protection,ARTIFACT4,HEALTH,NECKLACE,585,26747,10150,9122,8979,30483,30497,31261,297563,297767,null
ABYSS,Abyssal Protection,ARTIFACT5,HEALTH,NECKLACE,701,32097,12180,10946,10774,30483,30497,31261,297563,297767,null
ABYSS,Raider's Blessing,LEGENDARY,ATTACK,TALISMAN,282,4240,12790,4080,4560,30497,30469,29721,297603,297787,null
ABYSS,Raider's Blessing,ARTIFACT1,ATTACK,TALISMAN,338,5088,15348,4896,5472,30497,30469,29721,297603,297787,null
ABYSS,Raider's Blessing,ARTIFACT2,ATTACK,TALISMAN,405,6106,18418,5875,6566,30497,30469,29721,297603,297787,null
ABYSS,Raider's Blessing,ARTIFACT3,ATTACK,TALISMAN,487,7327,22101,7050,7880,30497,30469,29721,297603,297787,null
ABYSS,Raider's Blessing,ARTIFACT4,ATTACK,TALISMAN,585,8792,26521,8460,9456,30497,30469,29721,297603,297787,null
ABYSS,Raider's Blessing,ARTIFACT5,ATTACK,TALISMAN,702,10550,31826,10152,11347,30497,30469,29721,297603,297787,null
ABYSS,Northern Hex,LEGENDARY,MAGIC,RING,282,4294,4378,4884,12947,30469,30483,29705,297583,297781,null
ABYSS,Northern Hex,ARTIFACT1,MAGIC,RING,338,5153,5254,5861,15536,30469,30483,29705,297583,297781,null
ABYSS,Northern Hex,ARTIFACT2,MAGIC,RING,406,6183,6304,7033,18644,30469,30483,29705,297583,297781,null
ABYSS,Northern Hex,ARTIFACT3,MAGIC,RING,487,7420,7565,8440,22372,30469,30483,29705,297583,297781,null
ABYSS,Northern Hex,ARTIFACT4,MAGIC,RING,585,8904,9078,10127,26847,30469,30483,29705,297583,297781,null
ABYSS,Northern Hex,ARTIFACT5,MAGIC,RING,701,10685,10894,12153,32216,30469,30483,29705,297583,297781,null
ABYSS,Spear of the Abyss,LEGENDARY,NONE,MAIN_HAND,280,5319,6780,9979,5711,null,null,null,297667,297777,Azure Gift
ABYSS,Spear of the Abyss,ARTIFACT1,NONE,MAIN_HAND,336,6383,8136,11975,6853,null,null,null,297667,297777,Azure Gift
ABYSS,Spear of the Abyss,ARTIFACT2,NONE,MAIN_HAND,403,7659,9763,14370,8224,null,null,null,297667,297777,Azure Gift
ABYSS,Spear of the Abyss,ARTIFACT3,NONE,MAIN_HAND,484,9191,11716,17244,9869,null,null,null,297667,297777,Azure Gift
ABYSS,Spear of the Abyss,ARTIFACT4,NONE,MAIN_HAND,580,11029,14059,20692,11842,null,null,null,297667,297777,Azure Gift
ABYSS,Spear of the Abyss,ARTIFACT5,NONE,MAIN_HAND,696,13235,16871,24831,14211,null,null,null,297667,297777,Azure Gift
ABYSS,Allfather's Guard,LEGENDARY,NONE,OFF_HAND,279,5378,5583,6684,9949,null,null,null,297685,297779,Stunning White
ABYSS,Allfather's Guard,ARTIFACT1,NONE,OFF_HAND,335,6454,6700,8021,11939,null,null,null,297685,297779,Stunning White
ABYSS,Allfather's Guard,ARTIFACT2,NONE,OFF_HAND,402,7744,8040,9625,14327,null,null,null,297685,297779,Stunning White
ABYSS,Allfather's Guard,ARTIFACT3,NONE,OFF_HAND,483,9293,9647,11550,17192,null,null,null,297685,297779,Stunning White
ABYSS,Allfather's Guard,ARTIFACT4,NONE,OFF_HAND,578,11152,11577,13860,20630,null,null,null,297685,297779,Stunning White
ABYSS,Allfather's Guard,ARTIFACT5,NONE,OFF_HAND,693,13382,13892,16632,24756,null,null,null,297685,297779,Stunning White
ABYSS,Wavebinder,LEGENDARY,NONE,OFF_HAND,285,4733,4455,6481,12586,null,null,null,315565,315585,Magic Flare
ABYSS,Wavebinder,ARTIFACT1,NONE,OFF_HAND,342,5680,5346,7777,15103,null,null,null,315565,315585,Magic Flare
ABYSS,Wavebinder,ARTIFACT2,NONE,OFF_HAND,411,6816,6415,9333,18124,null,null,null,315565,315585,Magic Flare
ABYSS,Wavebinder,ARTIFACT3,NONE,OFF_HAND,492,8179,7698,11199,21749,null,null,null,315565,315585,Magic Flare
ABYSS,Wavebinder,ARTIFACT4,NONE,OFF_HAND,591,9814,9238,13439,26098,null,null,null,315565,315585,Magic Flare
ABYSS,Wavebinder,ARTIFACT5,NONE,OFF_HAND,709,11777,11085,16127,31318,null,null,null,315565,315585,Magic Flare
THUNDER,Voltedge,LEGENDARY,NONE,OFF_HAND,285,6113,12672,4487,4955,null,null,null,315589,315611,Great Resurrection
THUNDER,Voltedge,ARTIFACT1,NONE,OFF_HAND,342,7336,15206,5384,5946,null,null,null,315589,315611,Great Resurrection
THUNDER,Voltedge,ARTIFACT2,NONE,OFF_HAND,410,8803,18248,6461,7135,null,null,null,315589,315611,Great Resurrection
THUNDER,Voltedge,ARTIFACT3,NONE,OFF_HAND,492,10563,21897,7754,8562,null,null,null,315589,315611,Great Resurrection
THUNDER,Voltedge,ARTIFACT4,NONE,OFF_HAND,591,12676,26277,9304,10275,null,null,null,315589,315611,Great Resurrection
THUNDER,Voltedge,ARTIFACT5,NONE,OFF_HAND,709,15211,31532,11165,12330,null,null,null,315589,315611,Great Resurrection
ABYSS,Spring to Life,LEGENDARY,HEALTH,NECKLACE,307,14659,5148,4738,4500,30831,30845,30859,317177,317541,null
ABYSS,Spring to Life,ARTIFACT1,HEALTH,NECKLACE,368,17591,6178,5686,5400,30831,30845,30859,317177,317541,null
ABYSS,Spring to Life,ARTIFACT2,HEALTH,NECKLACE,442,21109,7413,6823,6480,30831,30845,30859,317177,317541,null
ABYSS,Spring to Life,ARTIFACT3,HEALTH,NECKLACE,531,25331,8896,8187,7776,30831,30845,30859,317177,317541,null
ABYSS,Spring to Life,ARTIFACT4,HEALTH,NECKLACE,636,30397,10675,9825,9331,30831,30845,30859,317177,317541,null
ABYSS,Spring to Life,ARTIFACT5,HEALTH,NECKLACE,764,36476,12810,11790,11197,30831,30845,30859,317177,317541,null
ABYSS,Egging On,LEGENDARY,ATTACK,NECKLACE,307,4400,14549,4320,4880,30817,30845,30469,317187,317543,null
ABYSS,Egging On,ARTIFACT1,ATTACK,NECKLACE,368,5280,17459,5184,5856,30817,30845,30469,317187,317543,null
ABYSS,Egging On,ARTIFACT2,ATTACK,NECKLACE,442,6336,20951,6221,7027,30817,30845,30469,317187,317543,null
ABYSS,Egging On,ARTIFACT3,ATTACK,NECKLACE,530,7603,25141,7465,8433,30817,30845,30469,317187,317543,null
ABYSS,Egging On,ARTIFACT4,ATTACK,NECKLACE,636,9124,30169,8958,10119,30817,30845,30469,317187,317543,null
ABYSS,Egging On,ARTIFACT5,ATTACK,NECKLACE,764,10949,36203,10750,12143,30817,30845,30469,317187,317543,null
ABYSS,Shell Shield,LEGENDARY,DEFENSE,NECKLACE,307,4710,5214,14522,4373,30817,30831,30483,317237,317565,null
ABYSS,Shell Shield,ARTIFACT1,DEFENSE,NECKLACE,367,5652,6257,17426,5248,30817,30831,30483,317237,317565,null
ABYSS,Shell Shield,ARTIFACT2,DEFENSE,NECKLACE,442,6782,7508,20912,6297,30817,30831,30483,317237,317565,null
ABYSS,Shell Shield,ARTIFACT3,DEFENSE,NECKLACE,531,8139,9010,25094,7557,30817,30831,30483,317237,317565,null
ABYSS,Shell Shield,ARTIFACT4,DEFENSE,NECKLACE,637,9767,10812,30113,9068,30817,30831,30483,317237,317565,null
ABYSS,Shell Shield,ARTIFACT5,DEFENSE,NECKLACE,763,11720,12974,36135,10881,30817,30831,30483,317237,317565,null
ABYSS,Eggspell,LEGENDARY,MAGIC,NECKLACE,307,4463,4799,5052,14659,30817,30831,30497,317227,317561,null
ABYSS,Eggspell,ARTIFACT1,MAGIC,NECKLACE,368,5356,5759,6062,17591,30817,30831,30497,317227,317561,null
ABYSS,Eggspell,ARTIFACT2,MAGIC,NECKLACE,441,6427,6911,7275,21109,30817,30831,30497,317227,317561,null
ABYSS,Eggspell,ARTIFACT3,MAGIC,NECKLACE,531,7712,8293,8730,25331,30817,30831,30497,317227,317561,null
ABYSS,Eggspell,ARTIFACT4,MAGIC,NECKLACE,636,9254,9951,10476,30397,30817,30831,30497,317227,317561,null
ABYSS,Eggspell,ARTIFACT5,MAGIC,NECKLACE,764,11105,11941,12571,36476,30817,30831,30497,317227,317561,null
HEX,Old One's Helm,LEGENDARY,MAGIC,HELM,291,5516,5900,6965,10600,31011,30997,30253,316531,316755,null
HEX,Old One's Helm,ARTIFACT1,MAGIC,HELM,349,6619,7080,8358,12720,31011,30997,30253,316531,316755,null
HEX,Old One's Helm,ARTIFACT2,MAGIC,HELM,420,7943,8496,10030,15264,31011,30997,30253,316531,316755,null
HEX,Old One's Helm,ARTIFACT3,MAGIC,HELM,503,9532,10195,12036,18317,31011,30997,30253,316531,316755,null
HEX,Old One's Helm,ARTIFACT4,MAGIC,HELM,603,11438,12234,14443,21980,31011,30997,30253,316531,316755,null
HEX,Old One's Helm,ARTIFACT5,MAGIC,HELM,724,13726,14681,17331,26376,31011,30997,30253,316531,316755,null
HEX,Eldritch Master Armor,LEGENDARY,ATTACK,CHEST,292,6803,10395,5882,5847,30983,30967,30313,316459,316747,null
HEX,Eldritch Master Armor,ARTIFACT1,ATTACK,CHEST,351,8164,12474,7058,7016,30983,30967,30313,316459,316747,null
HEX,Eldritch Master Armor,ARTIFACT2,ATTACK,CHEST,420,9796,14969,8470,8420,30983,30967,30313,316459,316747,null
HEX,Eldritch Master Armor,ARTIFACT3,ATTACK,CHEST,504,11756,17963,10164,10104,30983,30967,30313,316459,316747,null
HEX,Eldritch Master Armor,ARTIFACT4,ATTACK,CHEST,605,14107,21555,12197,12124,30983,30967,30313,316459,316747,null
HEX,Eldritch Master Armor,ARTIFACT5,ATTACK,CHEST,727,16928,25866,14636,14549,30983,30967,30313,316459,316747,null
HEX,Eldritch Grasp,LEGENDARY,DEFENSE,GLOVES,293,5677,6979,10420,5910,30997,30919,30237,316495,316751,null
HEX,Eldritch Grasp,ARTIFACT1,DEFENSE,GLOVES,351,6812,8375,12504,7092,30997,30919,30237,316495,316751,null
HEX,Eldritch Grasp,ARTIFACT2,DEFENSE,GLOVES,422,8175,10050,15005,8510,30997,30919,30237,316495,316751,null
HEX,Eldritch Grasp,ARTIFACT3,DEFENSE,GLOVES,506,9810,12060,18006,10212,30997,30919,30237,316495,316751,null
HEX,Eldritch Grasp,ARTIFACT4,DEFENSE,GLOVES,607,11772,14472,21607,12255,30997,30919,30237,316495,316751,null
HEX,Eldritch Grasp,ARTIFACT5,DEFENSE,GLOVES,729,14126,17366,25928,14706,30997,30919,30237,316495,316751,null
HEX,Ancient Boots,LEGENDARY,MAGIC,BOOTS,291,5700,6000,6762,10448,31011,30935,30299,316639,316771,null
HEX,Ancient Boots,ARTIFACT1,MAGIC,BOOTS,349,6840,7200,8114,12538,31011,30935,30299,316639,316771,null
HEX,Ancient Boots,ARTIFACT2,MAGIC,BOOTS,418,8208,8640,9737,15045,31011,30935,30299,316639,316771,null
HEX,Ancient Boots,ARTIFACT3,MAGIC,BOOTS,502,9850,10368,11685,18054,31011,30935,30299,316639,316771,null
HEX,Ancient Boots,ARTIFACT4,MAGIC,BOOTS,603,11820,12442,14022,21665,31011,30935,30299,316639,316771,null
HEX,Ancient Boots,ARTIFACT5,MAGIC,BOOTS,724,14183,14930,16826,25998,31011,30935,30299,316639,316771,null
HEX,Old One's Scripture,LEGENDARY,ATTACK,TALISMAN,292,6797,10568,5928,5774,30935,30951,30269,316439,316775,null
HEX,Old One's Scripture,ARTIFACT1,ATTACK,TALISMAN,350,8156,12682,7114,6929,30935,30951,30269,316439,316775,null
HEX,Old One's Scripture,ARTIFACT2,ATTACK,TALISMAN,420,9788,15218,8536,8315,30935,30951,30269,316439,316775,null
HEX,Old One's Scripture,ARTIFACT3,ATTACK,TALISMAN,504,11745,18262,10244,9977,30935,30951,30269,316439,316775,null
HEX,Old One's Scripture,ARTIFACT4,ATTACK,TALISMAN,605,14094,21914,12292,11973,30935,30951,30269,316439,316775,null
HEX,Old One's Scripture,ARTIFACT5,ATTACK,TALISMAN,727,16913,26297,14751,14368,30935,30951,30269,316439,316775,null
HEX,Ring of Slumber,LEGENDARY,ATTACK,RING,293,6845,10593,5871,5696,30951,30967,30285,316419,316767,null
HEX,Ring of Slumber,ARTIFACT1,ATTACK,RING,352,8214,12712,7045,6835,30951,30967,30285,316419,316767,null
HEX,Ring of Slumber,ARTIFACT2,ATTACK,RING,422,9857,15254,8454,8202,30951,30967,30285,316419,316767,null
HEX,Ring of Slumber,ARTIFACT3,ATTACK,RING,506,11828,18305,10145,9843,30951,30967,30285,316419,316767,null
HEX,Ring of Slumber,ARTIFACT4,ATTACK,RING,607,14194,21966,12174,11811,30951,30967,30285,316419,316767,null
HEX,Ring of Slumber,ARTIFACT5,ATTACK,RING,729,17033,26359,14609,14173,30951,30967,30285,316419,316767,null
HEX,Ancient Favour,LEGENDARY,MAGIC,NECKLACE,291,5637,5900,6881,10469,30919,30983,30299,316399,316743,null
HEX,Ancient Favour,ARTIFACT1,MAGIC,NECKLACE,349,6764,7080,8257,12563,30919,30983,30299,316399,316743,null
HEX,Ancient Favour,ARTIFACT2,MAGIC,NECKLACE,419,8117,8496,9909,15075,30919,30983,30299,316399,316743,null
HEX,Ancient Favour,ARTIFACT3,MAGIC,NECKLACE,502,9741,10195,11890,18090,30919,30983,30299,316399,316743,null
HEX,Ancient Favour,ARTIFACT4,MAGIC,NECKLACE,603,11689,12234,14268,21709,30919,30983,30299,316399,316743,null
HEX,Ancient Favour,ARTIFACT5,MAGIC,NECKLACE,724,14027,14681,17122,26050,30919,30983,30299,316399,316743,null
HEX,Void Walkers,LEGENDARY,ATTACK,BOOTS,177,4817,5255,3503,3941,4397,4389,4013,317697,317707,null
HEX,Void Walkers,ARTIFACT1,ATTACK,BOOTS,213,5780,6306,4204,4729,4397,4389,4013,317697,317707,null
HEX,Void Walkers,ARTIFACT2,ATTACK,BOOTS,255,6936,7567,5044,5675,4397,4389,4013,317697,317707,null
HEX,Void Walkers,ARTIFACT3,ATTACK,BOOTS,306,8324,9081,6053,6810,4397,4389,4013,317697,317707,null
HEX,Void Walkers,ARTIFACT4,ATTACK,BOOTS,368,9989,10897,7264,8172,4397,4389,4013,317697,317707,null
HEX,Void Walkers,ARTIFACT5,ATTACK,BOOTS,441,11986,13076,8717,9806,4397,4389,4013,317697,317707,null
NOBLE,Elder Chosen Gloves,LEGENDARY,ATTACK,GLOVES,183,4861,5544,3528,4175,10447,6465,7163,318345,318373,null
NOBLE,Elder Chosen Gloves,ARTIFACT1,ATTACK,GLOVES,219,5833,6653,4234,5010,10447,6465,7163,318345,318373,null
NOBLE,Elder Chosen Gloves,ARTIFACT2,ATTACK,GLOVES,264,7000,7983,5080,6012,10447,6465,7163,318345,318373,null
NOBLE,Elder Chosen Gloves,ARTIFACT3,ATTACK,GLOVES,317,8400,9580,6096,7214,10447,6465,7163,318345,318373,null
NOBLE,Elder Chosen Gloves,ARTIFACT4,ATTACK,GLOVES,380,10080,11496,7316,8657,10447,6465,7163,318345,318373,null
NOBLE,Elder Chosen Gloves,ARTIFACT5,ATTACK,GLOVES,456,12096,13795,8779,10389,10447,6465,7163,318345,318373,null
DEATH,Eldritch Fang,LEGENDARY,MAGIC,RING,181,3592,4041,4939,5388,6429,5337,4041,318617,318647,null
DEATH,Eldritch Fang,ARTIFACT1,MAGIC,RING,217,4310,4849,5927,6466,6429,5337,4041,318617,318647,null
DEATH,Eldritch Fang,ARTIFACT2,MAGIC,RING,261,5172,5819,7112,7759,6429,5337,4041,318617,318647,null
DEATH,Eldritch Fang,ARTIFACT3,MAGIC,RING,312,6207,6983,8535,9310,6429,5337,4041,318617,318647,null
DEATH,Eldritch Fang,ARTIFACT4,MAGIC,RING,376,7448,8379,10242,11173,6429,5337,4041,318617,318647,null
DEATH,Eldritch Fang,ARTIFACT5,MAGIC,RING,450,8938,10055,12290,13407,6429,5337,4041,318617,318647,null
SHADOW,Periapt of the Ancients,LEGENDARY,MAGIC,NECKLACE,179,3556,4001,4890,5335,6449,7135,5349,319487,319637,null
SHADOW,Periapt of the Ancients,ARTIFACT1,MAGIC,NECKLACE,215,4267,4801,5868,6402,6449,7135,5349,319487,319637,null
SHADOW,Periapt of the Ancients,ARTIFACT2,MAGIC,NECKLACE,259,5121,5761,7042,7682,6449,7135,5349,319487,319637,null
SHADOW,Periapt of the Ancients,ARTIFACT3,MAGIC,NECKLACE,309,6145,6914,8450,9219,6449,7135,5349,319487,319637,null
SHADOW,Periapt of the Ancients,ARTIFACT4,MAGIC,NECKLACE,372,7374,8296,10140,11063,6449,7135,5349,319487,319637,null
SHADOW,Periapt of the Ancients,ARTIFACT5,MAGIC,NECKLACE,446,8848,9956,12168,13275,6449,7135,5349,319487,319637,null
NATURE,Call of the Tempest,LEGENDARY,DEFENSE,TALISMAN,174,3450,4743,5175,3881,4021,3463,2845,319583,319655,null
NATURE,Call of the Tempest,ARTIFACT1,DEFENSE,TALISMAN,209,4140,5692,6210,4657,4021,3463,2845,319583,319655,null
NATURE,Call of the Tempest,ARTIFACT2,DEFENSE,TALISMAN,250,4968,6830,7452,5589,4021,3463,2845,319583,319655,null
NATURE,Call of the Tempest,ARTIFACT3,DEFENSE,TALISMAN,300,5962,8196,8942,6706,4021,3463,2845,319583,319655,null
NATURE,Call of the Tempest,ARTIFACT4,DEFENSE,TALISMAN,362,7154,9835,10731,8048,4021,3463,2845,319583,319655,null
NATURE,Call of the Tempest,ARTIFACT5,DEFENSE,TALISMAN,432,8585,11802,12877,9657,4021,3463,2845,319583,319655,null
MYTH,Foretold Gloves,LEGENDARY,DEFENSE,GLOVES,181,3592,4939,5388,4041,6469,7131,6437,319593,319639,null
MYTH,Foretold Gloves,ARTIFACT1,DEFENSE,GLOVES,217,4310,5927,6466,4849,6469,7131,6437,319593,319639,null
MYTH,Foretold Gloves,ARTIFACT2,DEFENSE,GLOVES,261,5172,7112,7759,5819,6469,7131,6437,319593,319639,null
MYTH,Foretold Gloves,ARTIFACT3,DEFENSE,GLOVES,312,6207,8535,9310,6983,6469,7131,6437,319593,319639,null
MYTH,Foretold Gloves,ARTIFACT4,DEFENSE,GLOVES,376,7448,10242,11173,8379,6469,7131,6437,319593,319639,null
MYTH,Foretold Gloves,ARTIFACT5,DEFENSE,GLOVES,450,8938,12290,13407,10055,6469,7131,6437,319593,319639,null
HEX,Eldritch Strike,LEGENDARY,NONE,MAIN_HAND,292,6705,10494,5783,5946,null,null,null,316689,316759,Cherry on Top
HEX,Eldritch Strike,ARTIFACT1,NONE,MAIN_HAND,351,8046,12593,6940,7135,null,null,null,316689,316759,Cherry on Top
HEX,Eldritch Strike,ARTIFACT2,NONE,MAIN_HAND,421,9655,15111,8328,8562,null,null,null,316689,316759,Cherry on Top
HEX,Eldritch Strike,ARTIFACT3,NONE,MAIN_HAND,505,11586,18134,9993,10275,null,null,null,316689,316759,Cherry on Top
HEX,Eldritch Strike,ARTIFACT4,NONE,MAIN_HAND,605,13903,21760,11992,12330,null,null,null,316689,316759,Cherry on Top
HEX,Eldritch Strike,ARTIFACT5,NONE,MAIN_HAND,726,16684,26112,14390,14796,null,null,null,316689,316759,Cherry on Top
HEX,Eternal Blade,LEGENDARY,NONE,OFF_HAND,291,5615,6986,10374,5977,null,null,null,316603,316763,Spontaneous Spirits
HEX,Eternal Blade,ARTIFACT1,NONE,OFF_HAND,349,6738,8383,12449,7172,null,null,null,316603,316763,Spontaneous Spirits
HEX,Eternal Blade,ARTIFACT2,NONE,OFF_HAND,419,8086,10060,14939,8607,null,null,null,316603,316763,Spontaneous Spirits
HEX,Eternal Blade,ARTIFACT3,NONE,OFF_HAND,502,9703,12072,17926,10328,null,null,null,316603,316763,Spontaneous Spirits
